name,solvedCount,contestId,index,rating
Two Strings Swaps,5881,1006,D,1700
Three Parts of the Array,20500,1006,C,1200
Polycarp's Practice,12932,1006,B,1200
Adjacent Replacements,21317,1006,A,800
Berland and the Shortest Paths,1628,1005,F,2100
Median on Segments (General Case Edition),1230,1005,E2,2400
Median on Segments (Permutations Edition),3756,1005,E1,1800
Polycarp and Div 3,9917,1005,D,1500
Summarize to the Power of Two,11412,1005,C,1300
Delete from the Left,22655,1005,B,900
Tanya and Stairways,23231,1005,A,800
Sonya and Bitwise OR,713,1004,F,2600
Sonya and Ice Cream,1018,1004,E,2400
Sonya and Matrix,1396,1004,D,2300
Sonya and Robots,7465,1004,C,1400
Sonya and Exhibition,9247,1004,B,1300
Sonya and Hotels,11022,1004,A,900
Abbreviation,1167,1003,F,2200
Tree Constructing,2517,1003,E,2100
Coins and Queries,7581,1003,D,1600
Intense Heat,10401,1003,C,1300
Binary String Constructing,11131,1003,B,1300
Polycarp's Pockets,26683,1003,A,800
Another array reconstruction algorithm,200,1002,E2,1900
Bernstein-Vazirani algorithm,319,1002,E1,1500
Oracle for majority function,330,1002,D3,1600
Oracle for f(x) = b * x + (1 - b) * (1 - x) mod 2,373,1002,D2,1300
Oracle for f(x) = b * x mod 2,399,1002,D1,1200
Distinguish zero state and plus state without errors,264,1002,C2,1800
Distinguish zero state and plus state with minimum error,299,1002,C1,1700
Distinguish four 2-qubit states - 2,306,1002,B4,1700
Distinguish four 2-qubit states,408,1002,B3,1600
Distinguish GHZ state and W state,443,1002,B2,1600
Distinguish zero state and W state,473,1002,B1,1300
Generate W state,264,1002,A4,1900
Generate superposition of two basis states,472,1002,A3,1500
Generate superposition of zero state and a basis state,553,1002,A2,1300
Generate superposition of all basis states,826,1002,A1,800
Two-Paths,570,1000,G,2700
One Occurrence,3580,1000,F,2400
We Need More Bosses,4162,1000,E,2100
Yet Another Problem On a Subsequence,4031,1000,D,1900
Covered Points Count,6540,1000,C,1700
Light It Up,5603,1000,B,1500
Codehorses T-shirts,8629,1000,A,1200
Cards and Joy,2578,999,F,2000
Reachability from the Capital,6432,999,E,2000
Equalize the Remainders,4199,999,D,1900
Alphabetic Removals,17585,999,C,1200
Reversing Encryption,17260,999,B,900
Mishka and Contest,22585,999,A,800
Cutting,12845,998,B,1200
Balloons,9375,998,A,1000
Good Subsegments,1100,997,E,3000
Cycles in product,427,997,D,2900
Sky Full of Stars,1653,997,C,2500
Roman Digits,2874,997,B,2000
Convert to Ones,8217,997,A,1500
World Cup,8910,996,B,1300
Hit the Lottery,86050,996,A,800
Cowmpany Cowmpensation,1176,995,F,2700
Number Clicker,635,995,E,2700
Game,750,995,D,2500
Leaving the Bar,1858,995,C,2300
Suit and Tie,7035,995,B,1400
Tesla,1559,995,A,2100
Knights of a Polygonal Table,5564,994,B,1400
Fingerprints,13941,994,A,800
The Moral Dilemma,60,993,F,3200
Nikita and Order Statistics,1371,993,E,2300
Compute Power,598,993,D,2500
Careful Maneuvering,1535,993,C,2100
Open Communication,1934,993,B,1900
Two Squares,3900,993,A,1600
Nastya and King-Shamans,1280,992,E,2500
Nastya and a Game,1636,992,D,2100
Nastya and a Wardrobe,4520,992,C,1600
Nastya Studies Informatics,6140,992,B,1600
Nastya and an Array,12957,992,A,800
Concise and clear,299,991,F,2700
Bus Number,3425,991,E,1800
Bishwock,7076,991,D,1500
Candies,10120,991,C,1500
Getting an A,12409,991,B,900
If at first you don't succeed...,10429,991,A,1000
GCD Counting,1750,990,G,2400
Flow Control,876,990,F,2400
Post Lamps,1984,990,E,2100
Graph And Its Complement,3767,990,D,1700
Bracket Sequences Concatenation Problem,5827,990,C,1500
Micro-World,8004,990,B,1200
Commentary Boxes,10480,990,A,1000
A Trance of Nightfall,230,989,E,2700
A Shade of Moonlight,508,989,D,2500
A Mist of Florescence,3740,989,C,1800
A Tide of Riverscape,6998,989,B,1200
A Blend of Springtime,10201,989,A,900
Rain and Umbrellas,2246,988,F,2100
Divisibility by 25,3735,988,E,2100
Points and Powers of Two,6896,988,D,1800
Equal Sums,9995,988,C,1400
Substrings Sort,18033,988,B,1100
Diverse Team,24174,988,A,800
Three displays,13202,987,C,1400
High School: Become Human,11488,987,B,1100
Infinity Gauntlet,16352,987,A,800
Oppa Funcan Style Remastered,568,986,F,3300
Prince's Problem,708,986,E,2800
Perfect Encoding,326,986,D,3100
AND Graph,2203,986,C,2500
Petr and Permutations,4575,986,B,1800
Fair,6653,986,A,1600
Team Players,469,985,G,2700
Isomorphic Strings,1730,985,F,2300
Pencils and Boxes,3351,985,E,2100
Sand Fortress,2331,985,D,2100
Liebig's Barrels,5720,985,C,1500
Switches and Lamps,7330,985,B,1200
Chess Placing,8082,985,A,1100
Minesweeper,7288,984,B,1100
Game,19175,984,A,800
NN country,902,983,E,2800
Arkady and Rectangles,364,983,D,3300
Elevator,803,983,C,2400
XOR-pyramid,5326,983,B,1800
Finite or not?,4467,983,A,1700
The Meeting Place Cannot Be Changed,188,982,F,2700
Billiard,691,982,E,2600
Shark,2265,982,D,1900
Cut 'em all!,11009,982,C,1500
Bus of Characters,8209,982,B,1300
Row,8984,982,A,1200
K Paths,268,981,H,3100
Magic multisets,628,981,G,2500
Round Marriage,679,981,F,2500
Addition on Segments,2034,981,E,2200
Bookshelves,3190,981,D,1900
Useful Decomposition,5229,981,C,1400
Businessmen Problems,6807,981,B,1000
Antipalindrome,9172,981,A,900
Cactus to Tree,193,980,F,2900
The Number Games,1883,980,E,2200
Perfect Groups,2475,980,D,2100
Posterized,3733,980,C,1700
Marlin,4645,980,B,1600
Links and Pearls,10276,980,A,900
Kuro and Topological Parity,595,979,E,2400
Kuro and GCD and XOR and SUM,1715,979,D,2200
Kuro and Walking Route,6110,979,C,1600
Treasure Hunt,4363,979,B,1800
"Pizza, Pizza, Pizza!!!",13498,979,A,1000
Petya's Exams,4256,978,G,1700
Mentors,8107,978,F,1500
Bus Video System,9334,978,E,1400
Almost Arithmetic Progression,8485,978,D,1500
Letters,24724,978,C,1000
File Name,35402,978,B,800
Remove Duplicates,26380,978,A,800
Consecutive Subsequence,17386,977,F,1700
Cyclic Components,19638,977,E,1500
"Divide by three, multiply by two",17833,977,D,1400
Less or Equal,32979,977,C,1200
Two-gram,37559,977,B,900
Wrong Subtraction,158482,977,A,800
Minimal k-covering,563,976,F,2500
Well played!,2244,976,E,2100
Degree Set,674,976,D,2500
Nested Segments,6582,976,C,1500
Lara Croft and the New Game,5676,976,B,1300
Minimum Binary Number,10459,976,A,800
Hag's Khashba,301,975,E,2600
Ghosts,1936,975,D,2000
Valhalla Siege,9430,975,C,1400
Mancala,6766,975,B,1100
Aramic script,9045,975,A,900
Watering System,6915,967,B,1000
Mind the Gap,4310,967,A,1100
Short Code,1344,965,E,2200
Single-use Stones,3037,965,D,1900
Greedy Arkady,2071,965,C,2000
Battleship,4494,965,B,1300
Paper Airplanes,9383,965,A,800
Messages,4313,964,B,1300
Splits,9119,964,A,800
Circles of Waiting,528,963,E,3100
Frequency of String,1842,963,D,2500
Cutting Rectangle,561,963,C,2600
Destruction of a Tree,2719,963,B,2000
Alternating Sum,3244,963,A,1800
Visible Black Areas,126,962,G,2800
Simple Cycles Edges,1244,962,F,2400
"Byteland, Berland and Disputed Cities",1048,962,E,2200
Merge Equals,6747,962,D,1600
Make a Square,7762,962,C,1400
Students in Railway Carriage,7607,962,B,1300
Equator,12575,962,A,1300
Partitions,1317,961,G,2700
k-substrings,676,961,F,2700
Tufurama,3483,961,E,1900
Pair Of Lines,4153,961,D,2000
Chessboard,5256,961,C,1400
Lecture Sleep,19663,961,B,1200
Tetris,9949,961,A,900
Santa's Gift,258,960,H,3100
Bandit Blues,1043,960,G,2900
Pathwalks,2742,960,F,2100
Alternating Tree,1844,960,E,2300
Full Binary Tree Queries,1741,960,D,2100
Subsequence Counting,3888,960,C,1700
Minimize the error,7555,960,B,1500
Check the string,8088,960,A,1200
Mahmoud and Ehab and yet another xor task,1963,959,F,2400
Mahmoud and Ehab and the xor-MST,3337,959,E,1900
Mahmoud and Ehab and another array construction task,3066,959,D,1900
Mahmoud and Ehab and the wrong algorithm,5711,959,C,1500
Mahmoud and Ehab and the message,9205,959,B,1200
Mahmoud and Ehab and the even-odd game,45029,959,A,800
Lightsabers (hard),673,958,F3,2600
Lightsabers (medium),1208,958,F2,1800
Lightsabers (easy),1590,958,F1,1500
Guard Duty (hard),180,958,E3,2700
Guard Duty (medium),910,958,E2,2200
Guard Duty (easy),1487,958,E1,1600
Hyperspace Jump (hard),87,958,D2,2700
Hyperspace Jump (easy),2041,958,D1,1400
Encryption (hard),497,958,C3,2500
Encryption (medium),1176,958,C2,2000
Encryption (easy),2808,958,C1,1200
Maximum Control (medium),621,958,B2,2200
Maximum Control (easy),3342,958,B1,1000
Death Stars (hard),45,958,A3,3100
Death Stars (medium),880,958,A2,2000
Death Stars (easy),1639,958,A1,1400
Tritonic Iridescence,5696,957,A,1300
Heaps,364,955,F,2600
Icicles,91,955,E,2900
Scissors,460,955,D,2600
Sad powers,2523,955,C,2100
Not simply beatiful strings,4758,955,B,1400
Feed the cat,6594,955,A,1100
Yet Another String Matching Problem,985,954,I,2200
Path Counting,567,954,H,2500
Castle Defense,1966,954,G,2000
Runner's Problem,1048,954,F,2100
Water Taps,1848,954,E,2000
Fight Against Traffic,6355,954,D,1600
Matrix Walk,3744,954,C,1700
String Typing,7115,954,B,1400
Diagonal Walking,10405,954,A,800
Puzzling Language,232,952,G,2200
2 + 2 != 4,376,952,F,2400
Cheese Board,630,952,E,2000
I'm Feeling Lucky!,2417,952,D,1800
Ravioli Sort,2874,952,C,1600
A Map of the Cat,2015,952,B,1900
Quirky Quantifiers,11147,952,A,800
Intercepted Message,7325,950,B,1100
"Left-handers, Right-handers and Ambidexters",15017,950,A,800
Astronomy,58,949,F,3300
Binary Cards,604,949,E,2700
Curfew,816,949,D,2300
Data Center Maintenance,1993,949,C,1900
A Leapfrog in the Array,3652,949,B,1700
Zebras,5214,949,A,1600
Protect Sheep,13493,948,A,900
Almost Increasing Array,656,946,G,2500
Fibonacci String Subsequences,535,946,F,2400
Largest Beautiful Number,1081,946,E,2200
Timetable,4293,946,D,1800
String Transformation,8790,946,C,1300
Weird Subtraction Process,10732,946,B,1100
Partition,16145,946,A,800
Machine Learning,2475,940,F,2600
Cashback,3480,940,E,2000
Alena And The Heater,3592,940,D,1600
Phone Numbers,5657,940,C,1500
Our Tanya is Crying Out Loud,8882,940,B,1400
Points on the line,8193,940,A,1200
Cutlet,900,939,F,2400
Maximize!,3026,939,E,1800
Love Rescue,7182,939,D,1600
Convenient For Everybody,4579,939,C,1600
Hamster Farm,10350,939,B,1000
Love Triangle,24547,939,A,800
Shortest Path Queries,864,938,G,2900
Erasing Substrings,474,938,F,2700
Max History,1239,938,E,2300
Buy a Ticket,5309,938,D,2000
Constructing Tests,3286,938,C,1700
Run For Your Prize,8757,938,B,1100
Word Correction,11314,938,A,800
Vile Grasshoppers,6817,937,B,1400
Olympiad,14906,937,A,800
Iqea,185,936,E,3400
World of Tank,327,936,D,3000
Lock Puzzle,1158,936,C,2300
Sleepy Game,3082,936,B,2100
Save Energy!,4328,936,A,1700
Fafa and Array,353,935,F,2600
Fafa and Ancient Mathematics,869,935,E,2300
Fafa and Ancient Alphabet,2532,935,D,1900
Fifa and Fafa,4651,935,C,1600
Fafa and the Gates,11426,935,B,900
Fafa and his Company,41959,935,A,800
A Prosperous Lot,8563,934,B,1200
A Compatible Pair,6724,934,A,1400
A Preponderant Reunion,186,933,E,3200
A Creative Cutout,281,933,D,2900
A Colourful Prospect,554,933,C,2700
A Determined Cleanup,1884,933,B,2000
A Twisty Movement,4857,933,A,1800
Palindrome Partition,888,932,G,2900
Escape Through Leaf,2701,932,F,2700
Team Work,2736,932,E,2400
Tree,1661,932,D,2200
Permutation Cycle,3983,932,C,1600
Recursive Queries,7866,932,B,1300
Palindromic Supersequence,10158,932,A,800
Laboratory Work,3302,931,C,1700
World Cup,7061,931,B,1200
Friends Meeting,11773,931,A,800
Coins Exhibition,412,930,E,2900
Game with Tokens,399,930,D,2500
Teodor is not a liar!,2079,930,C,1900
Game with String,2619,930,B,1600
Peculiar apple-tree,6884,930,A,1500
Пограничные врата,150,929,D,2400
Красивая команда,1148,929,C,1700
Места в самолёте,2038,929,B,1300
Прокат велосипедов,2492,929,A,1400
Autocompletion,804,928,D,1900
Dependency management,882,928,C,1900
Chat,2515,928,B,1400
Login Verification,3354,928,A,1200
BuberPool Taxi Optimization,1,927,A,2900
Segments,375,926,J,2100
A Vital Problem,652,926,I,1700
Endless Roses Most Beautiful,210,926,H,2200
Large Bouquets,1464,926,G,1500
Mobile Communications,224,926,F,2000
Merge Equal Elements,915,926,E,1900
Choose Place,905,926,D,1600
Is This a Zebra?,1864,926,C,1700
Add Points,1621,926,B,1800
2-3-numbers,3702,926,A,1300
Parametric Circulation,106,925,F,3100
May Holidays,374,925,E,2900
Aztec Catacombs,480,925,D,2600
Big Secret,1283,925,C,2200
Resource Distribution,2182,925,B,1700
Stairs and Elevators,3374,925,A,1600
Minimal Subset Difference,161,924,F,3200
Wardrobe,505,924,E,2700
Contact ATC,816,924,D,2500
Riverside Curio,3689,924,C,1700
Three-level Laser,5101,924,B,1600
Mystical Mosaic,4917,924,A,1300
Public Service,74,923,F,3200
Perpetual Subtraction,442,923,E,3100
Picking Strings,1165,923,D,2500
Perfect Security,4189,923,C,1800
Producing Snow,7206,923,B,1600
Primal Sport,4989,923,A,1700
Divisibility,623,922,F,2400
Birds,2032,922,E,2200
Robot Vacuum Cleaner,4275,922,D,1800
Cave Painting,6918,922,C,1600
Magic Forest,8348,922,B,1300
Cloning Toys,11390,922,A,1300
Labyrinth-14,0,921,14,3200
Labyrinth-13,0,921,13,3200
Labyrinth-12,0,921,12,3200
Labyrinth-11,0,921,11,3200
Labyrinth-10,0,921,10,3200
Labyrinth-9,0,921,9,3200
Labyrinth-8,0,921,8,3200
Labyrinth-7,0,921,7,3200
Labyrinth-6,0,921,6,3200
Labyrinth-5,0,921,5,3200
Labyrinth-4,0,921,4,3200
Labyrinth-3,0,921,3,3200
Labyrinth-2,0,921,2,3200
Labyrinth-1,0,921,1,3200
List Of Integers,1691,920,G,2200
SUM and REPLACE,6374,920,F,2000
Connected Components?,6035,920,E,2100
Tanks,686,920,D,2400
Swap Adjacent Elements,9045,920,C,1400
Tea Queue,7141,920,B,1200
Water The Garden,7632,920,A,1000
A Game With Numbers,327,919,F,2600
Congruence Equation,1908,919,E,2100
Substring,9517,919,D,1700
Seat Arrangements,8860,919,C,1300
Perfect Number,27292,919,B,1100
Supermarket,15973,919,A,800
Radio Station,15857,918,B,900
Eleven,16828,918,A,800
Upside Down,124,917,E,3400
Stranger Trees,1069,917,D,2600
Pollywog,387,917,C,2900
MADMAX,3499,917,B,1700
The Monster,3487,917,A,1800
Jamie and Tree,1598,916,E,2400
Jamie and To-do List,500,916,D,2200
Jamie and Interesting Graph,5020,916,C,1600
Jamie and Binary Sequence (changed after round),1733,916,B,2000
Jamie and Alarm Snooze,8506,916,A,900
Coprime Arrays,1151,915,G,2300
Imbalance Value of a Tree,2342,915,F,2400
Physical Education Lessons,4078,915,E,2300
Almost Acyclic Graph,3305,915,D,2200
Permute Digits,6929,915,C,1700
Browser,7667,915,B,1300
Garden,14451,915,A,900
Ember and Storm's Tree Game,235,914,H,3400
Sum the Fibonacci,900,914,G,2600
Substrings in a String,1471,914,F,3000
Palindromes in a Tree,1424,914,E,2400
Bash and a Tough Math Puzzle,5119,914,D,1900
Travelling Salesman and Special Numbers,3663,914,C,1800
Conan and Agasa play a Card Game,8531,914,B,1200
Perfect Squares,13871,914,A,900
Don't Exceed,124,913,H,3400
Power Substring,197,913,G,3200
Strongly Connected Tournament,612,913,F,2800
Logical Expression,758,913,E,2400
Too Easy Problems,4643,913,D,1800
Party Lemonade,7767,913,C,1600
Christmas Spruce,15602,913,B,1200
Modular Exponentiation,20731,913,A,900
Prime Gift,1505,912,E,2400
Fishes,1967,912,D,2100
"Perun, Ult!",511,912,C,2500
New Year's Eve,11621,912,B,1300
Tricky Alchemy,13361,912,A,800
Mass Change Queries,2673,911,G,2500
Tree Destruction,1576,911,F,2400
Stack Sorting,2474,911,E,2000
Inversion Counting,4484,911,D,1800
Three Garlands,6977,911,C,1400
Two Cakes,11093,911,B,1200
Nearest Minimums,11348,911,A,1100
Minimum Sum,1750,910,C,1700
Door Frames,1683,910,B,1600
The Way to Home,11478,910,A,800
AND-permutations,521,909,F,2500
Coprocessor,2001,909,E,1900
Colorful Points,1769,909,D,2100
Python Indentation,4795,909,C,1800
Segments,6255,909,B,1300
Generate Login,9205,909,A,1000
New Year and Boolean Bridges,375,908,H,3100
New Year and Original Order,1296,908,G,2800
New Year and Rainbow Roads,1381,908,F,2400
New Year and Entity Enumeration,739,908,E,2500
New Year and Arbitrary Arrangement,2268,908,D,2200
New Year and Curling,6693,908,C,1500
New Year and Buggy Bot,7600,908,B,1200
New Year and Counting Cards,14656,908,A,800
Tic-Tac-Toe,4036,907,B,1400
Masha and Bears,5578,907,A,1300
Reverses,431,906,E,3300
Power Tower,1994,906,D,2700
Party,1185,906,C,2400
Seating of Students,1125,906,B,2200
Shockers,4104,906,A,1600
Yet Another Maxflow Problem,515,903,G,2700
Clear The Matrix,627,903,F,2200
Swapping Characters,1316,903,E,2200
Almost Difference,3714,903,D,2200
Boxes Packing,16667,903,C,1200
The Modcrab,7602,903,B,1200
Hungry Student Problem,14456,903,A,900
Coloring a Tree,10570,902,B,1200
Visiting a Friend,9707,902,A,1100
Cyclic Cipher,85,901,E,3300
Weighting a Tree,437,901,D,2700
Bipartite Segments,1135,901,C,2300
GCD of Polynomials,1430,901,B,2200
Hashing Trees,5024,901,A,1500
Maximum Questions,1082,900,E,2100
Unusual Sequences,3031,900,D,2000
Remove Extra One,4500,900,C,1700
Position in Fraction,7703,900,B,1300
Find Extra One,13443,900,A,800
Letters Removing,1642,899,F,2100
Segments Removal,2828,899,E,2000
Shovel Sale,2713,899,D,1800
Dividing the numbers,8325,899,C,1300
Months and Years,5782,899,B,1200
Splitting in Teams,10114,899,A,800
Restoring the Expression,1133,898,F,2300
Squares and not squares,4515,898,E,1600
Alarm Clock,3800,898,D,1600
Phone Numbers,5196,898,C,1400
Proper Nutrition,9357,898,B,1100
Rounding,15777,898,A,800
Chtholly's request,7104,897,B,1300
Scarborough Fair,13984,897,A,800
"Welcome home, Chtholly",2018,896,E,3100
Nephren Runs a Cinema,520,896,D,2900
"Willem, Chtholly and Seniorious",3211,896,C,2600
Ithea Plays With Chtholly,2062,896,B,2000
Nephren gives a riddle,3344,896,A,1700
Eyes Closed,942,895,E,2300
String Mark,1095,895,D,2100
Square Subsets,5208,895,C,2000
XK Segments,3441,895,B,1700
Pizza Separation,6482,895,A,1200
Ralph and Mushrooms,2200,894,E,2100
Ralph And His Tour in Binary Country,1110,894,D,2200
Marco and GCD Sequence,4308,894,C,1900
Ralph And His Magic Field,4394,894,B,1800
QAQ,33321,894,A,800
Subtree Minimum Query,1749,893,F,2300
Counting Arrays,3341,893,E,2000
Credit Card,2979,893,D,1900
Rumor,22086,893,C,1300
Beautiful Divisors,11048,893,B,1000
Chess For Three,10058,893,A,900
Wrath,8732,892,B,1200
Greed,13287,892,A,900
Lust,871,891,E,3000
Sloth,176,891,D,3100
Envy,2257,891,C,2300
Gluttony,2915,891,B,2000
Pride,9777,891,A,1500
Mod Mod Mod,519,889,E,3000
Xor-MST,3983,888,G,2300
Connecting Vertices,763,888,F,2500
Maximum Subsequence,6785,888,E,1800
Almost Identity Permutations,7857,888,D,1600
K-Dominant Character,8130,888,C,1400
Buggy Robot,9577,888,B,1000
Local Extrema,10722,888,A,800
Row of Models,162,887,F,2500
Little Brother,163,887,E,2800
Ratings and Reality Shows,474,887,D,2400
Solution for Cube,2838,887,C,1500
Cubes for Masha,5561,887,B,1300
Div. 64,11074,887,A,1000
Symmetric Projections,264,886,F,2900
Maximum Element,986,886,E,2400
Restoration of string,1726,886,D,2000
Petya and Catacombs,5441,886,C,1300
Vlad and Cafes,7797,886,B,1000
ACM ICPC,10147,886,A,1000
Anti-Palindromize,966,884,F,2500
Binary Matrix,673,884,E,2500
Boxes And Balls,1878,884,D,2300
Bertown Subway,4638,884,C,1500
Japanese Crosswords Strike Back,6813,884,B,1100
Book Reading,10367,884,A,800
Quadcopter Competition,3512,883,M,1100
Berland.Taxi,230,883,L,2500
Road Widening,1076,883,K,1800
Renovation,558,883,J,2400
Photo Processing,1908,883,I,1900
Palindromic Cut,1571,883,H,1800
Orientation of Edges,1391,883,G,1900
Lost in Transliteration,2249,883,F,1300
Field of Wonders,1883,883,E,1500
Packmen Strike Back,351,883,D,2500
Downloading B++,617,883,C,2300
Berland Army,342,883,B,2600
Automatic Door,576,883,A,2200
Table Tennis,12024,879,B,1200
Borya's Diagnosis,8996,879,A,900
Numbers on the blackboard,488,878,E,3300
Magic Breeding,644,878,D,2900
Tournament,895,878,C,2700
Teams Formation,1038,878,B,2300
Short Program,5334,878,A,1600
Ann and Books,1671,877,F,2300
Danil and a Part-time Job,4295,877,E,2000
Olya and Energy Drinks,4038,877,D,2100
Slava and tanks,5596,877,C,1600
Nikita and string,10101,877,B,1500
Alex and broken contest,10767,877,A,1100
Divisiblity of Differences,8872,876,B,1300
Trip For Meal,9282,876,A,900
